CreditScore,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Geography_Germany,Geography_Spain,BalanceSalaryRatio,IsHighBalance,BalanceZero,IsHighSalary,ProductUsage,Germany_X_Balance,Germany_X_EstimatedSalary,IsGermanAndLowCreditScore,IsGermanWithoutCrCard,IsGermanAndInactive
794,0,62,9,173586.63,123681.32,3,0,0,1,0,0,0.7125048743673404,1,0,1,0,0.0,0.0,0,0,0
554,0,44,6,126033.9,92436.86,1,0,0,0,0,0,0.7334285458118808,0,0,1,0,0.0,0.0,0,0,0
796,0,52,9,62808.93,167194.36,1,1,1,1,1,0,2.661952050448877,1,0,0,1,167194.36,62808.93,0,0,0
807,0,36,4,147007.33,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
500,1,44,9,196261.64,160838.13,2,0,0,0,1,0,0.8195087435323581,1,0,1,0,160838.13,196261.64,1,1,1
722,1,43,1,44560.17,0.0,1,0,0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
559,0,40,7,18917.95,144470.77,1,1,1,0,0,1,7.636703236872916,1,0,0,1,0.0,0.0,0,0,0
584,0,38,3,4525.4,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
834,0,68,9,93112.2,130169.27,2,1,1,0,1,0,1.3979829710821998,1,0,0,2,130169.27,93112.2,0,0,0
754,1,35,4,9658.41,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
590,1,43,7,182627.25,81076.8,2,1,1,1,0,0,0.4439468918247414,0,0,1,2,0.0,0.0,0,0,0
740,1,36,7,13177.4,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
502,0,57,3,43568.31,101465.31,1,0,0,1,1,0,2.328878719417852,1,0,0,0,101465.31,43568.31,1,1,1
733,1,48,5,117830.57,0.0,1,1,1,0,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
755,0,37,0,117396.25,113865.23,2,1,1,0,1,0,0.9699222079069817,1,0,1,2,113865.23,117396.25,0,0,0
554,0,46,7,96929.24,87603.35,3,1,1,1,0,1,0.9037866179493412,0,0,0,3,0.0,0.0,0,0,0
534,1,36,4,36275.94,120037.96,1,0,0,0,0,0,3.309024107990034,1,0,0,0,0.0,0.0,0,0,0
656,1,33,4,116706.0,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
575,1,49,7,168080.53,121205.15,4,1,1,1,1,0,0.7211135638375248,1,0,1,4,121205.15,168080.53,1,0,0
480,1,47,8,25887.89,75408.33,1,0,0,1,0,1,2.9128805012691266,0,0,0,0,0.0,0.0,0,0,0
575,1,40,5,122488.59,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
672,0,40,3,113171.61,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
758,0,35,5,100365.51,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
682,1,50,6,124151.37,121818.84,2,1,1,0,0,0,0.9812122089349478,1,0,1,2,0.0,0.0,0,0,0
501,0,29,8,112664.24,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
746,1,34,6,183494.87,141806.0,2,1,1,0,1,0,0.7728063460302732,1,0,1,2,141806.0,183494.87,0,0,0
556,0,51,8,198810.65,61354.14,1,0,0,1,0,0,0.30860590214860223,0,0,1,0,0.0,0.0,0,0,0
823,0,53,4,131259.6,124954.94,1,1,1,1,1,0,0.9519680084351925,1,0,1,1,124954.94,131259.6,0,0,0
491,0,68,1,116471.14,95039.12,1,1,1,1,1,0,0.8159885788015812,0,0,1,1,95039.12,116471.14,1,0,0
638,0,29,9,15336.4,103417.74,1,1,1,0,0,0,6.743286560079289,1,0,0,1,0.0,0.0,0,0,0
734,1,45,2,99593.28,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
555,1,40,10,170514.21,43028.77,1,0,0,0,0,0,0.25234712109917407,0,0,1,0,0.0,0.0,0,0,0
745,0,44,0,34265.08,119638.21,1,1,1,1,1,0,3.4915491223134456,1,0,0,1,119638.21,34265.08,0,0,0
728,1,37,3,106977.53,122689.51,2,0,0,1,0,0,1.1468717776527464,1,0,1,0,0.0,0.0,0,0,0
626,1,44,10,164287.86,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
681,1,37,8,25292.53,73179.34,2,1,1,0,1,0,2.89331830386284,0,0,0,2,73179.34,25292.53,0,0,0
478,0,38,4,51820.87,171913.87,1,0,0,1,0,0,3.317463986999832,1,0,0,0,0.0,0.0,0,0,0
709,1,38,5,81452.29,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
562,1,33,8,1354.25,92659.2,2,0,0,0,1,0,68.42104485877792,0,0,0,0,92659.2,1354.25,1,1,1
769,0,34,7,71379.92,137239.17,1,1,1,1,1,0,1.922657940776622,1,0,0,1,137239.17,71379.92,0,0,0
684,0,46,3,154137.33,102955.14,2,0,0,0,1,0,0.667944228695281,1,0,1,0,102955.14,154137.33,0,1,1
536,0,61,8,64308.49,65190.29,1,1,1,1,0,0,1.013712030868708,0,0,0,1,0.0,0.0,0,0,0
631,0,29,2,31613.35,96863.52,2,1,1,0,1,0,3.064006819903617,0,0,0,2,96863.52,31613.35,0,0,0
657,1,34,5,27738.01,154983.98,1,0,0,0,0,1,5.587422457487038,1,0,0,0,0.0,0.0,0,0,0
699,1,59,3,163570.25,106819.65,1,1,1,0,1,0,0.65305060058293,1,0,1,1,106819.65,163570.25,0,0,0
606,1,38,7,193878.51,128578.52,1,1,1,0,0,1,0.6631911912258868,1,0,1,1,0.0,0.0,0,0,0
612,0,63,2,147545.65,126473.33,1,1,1,0,0,0,0.8571810148249034,1,0,1,1,0.0,0.0,0,0,0
660,0,38,5,195906.59,110570.78,2,0,0,0,0,0,0.5644056180039682,1,0,1,0,0.0,0.0,0,0,0
829,1,50,7,178458.86,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
567,1,29,8,156125.72,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
850,0,33,3,11159.19,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
712,0,44,2,45738.94,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
562,1,30,3,140650.19,111099.79,2,0,0,0,0,0,0.7899014569407975,1,0,1,0,0.0,0.0,0,0,0
755,0,29,3,4733.94,0.0,3,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
793,1,25,3,10579.72,100913.57,1,0,0,0,0,1,9.53839704642467,1,0,0,0,0.0,0.0,0,0,0
471,1,26,8,179655.87,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
707,1,42,2,77502.56,16893.59,1,1,1,0,0,0,0.21797460625816747,0,0,0,1,0.0,0.0,0,0,0
784,1,38,10,145759.93,122267.85,1,0,0,0,0,1,0.8388303287467277,1,0,1,0,0.0,0.0,0,0,0
703,1,32,1,56246.72,125685.79,1,1,1,0,0,0,2.234544343207924,1,0,0,1,0.0,0.0,0,0,0
704,1,36,8,151335.24,127397.34,1,0,0,0,0,1,0.841822036955834,1,0,1,0,0.0,0.0,0,0,0
662,1,38,0,179833.45,105271.56,1,1,1,0,0,0,0.5853836424758575,1,0,1,1,0.0,0.0,0,0,0
636,0,28,2,191627.85,115265.14,1,0,0,0,1,0,0.6015051570009265,1,0,1,0,115265.14,191627.85,0,1,1
640,1,36,4,173016.46,0.0,1,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
739,1,31,1,58469.75,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
767,1,23,2,28038.28,139542.82,1,1,1,0,1,0,4.976868053247204,1,0,0,1,139542.82,28038.28,0,0,0
753,0,46,3,159576.75,111512.75,3,0,0,1,1,0,0.6988032404469949,1,0,1,0,111512.75,159576.75,0,1,1
714,1,37,9,151280.96,148466.93,2,1,1,0,0,0,0.9813986505638251,1,0,1,2,0.0,0.0,0,0,0
707,1,29,4,139953.94,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
577,0,35,4,105407.79,108155.49,1,0,0,0,0,0,1.0260673333536356,1,0,1,0,0.0,0.0,0,0,0
633,0,42,1,56865.62,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
849,1,41,10,198072.16,84622.13,1,1,1,0,1,0,0.42722879378909184,0,0,1,1,84622.13,198072.16,0,0,0
614,0,41,7,137791.18,146997.64,2,0,0,0,0,1,1.066814581310647,1,0,1,0,0.0,0.0,0,0,0
558,0,47,9,103787.28,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
832,0,27,10,30912.89,98590.25,1,0,0,0,0,0,3.189292557247155,0,0,0,0,0.0,0.0,0,0,0
567,0,26,2,78651.55,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
587,0,45,8,123309.57,134980.74,1,1,1,1,1,0,1.0946493447345569,1,0,1,1,134980.74,123309.57,1,0,0
712,0,79,5,174118.93,108078.56,1,1,1,0,0,1,0.6207168858664592,1,0,1,1,0.0,0.0,0,0,0
655,0,29,9,85736.26,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
641,0,42,6,121138.77,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
676,1,35,5,84199.78,106836.67,2,0,0,0,0,0,1.268847377035902,1,0,0,0,0.0,0.0,0,0,0
472,1,29,8,181224.56,102490.27,1,1,1,0,0,0,0.5655429374473305,1,0,1,1,0.0,0.0,0,0,0
644,1,34,9,141230.07,112746.54,2,0,0,0,1,0,0.7983182335036724,1,0,1,0,112746.54,141230.07,0,1,1
598,1,38,0,158111.71,125487.89,1,0,0,0,0,0,0.7936660099368984,1,0,1,0,0.0,0.0,0,0,0
792,1,25,8,130639.01,142862.21,1,1,1,0,0,1,1.0935647016920902,1,0,1,1,0.0,0.0,0,0,0
700,0,37,7,17040.82,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
616,1,34,10,25662.27,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
743,1,35,6,193360.69,79388.33,1,1,1,0,0,1,0.4105711972790333,0,0,1,1,0.0,0.0,0,0,0
427,1,37,5,121485.1,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
731,1,29,10,162452.65,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
610,0,31,6,141137.53,107784.65,1,1,1,0,0,0,0.7636852508329995,1,0,1,1,0.0,0.0,0,0,0
724,0,41,4,185541.2,142880.28,3,0,0,1,0,1,0.7700730619398818,1,0,1,0,0.0,0.0,0,0,0
653,0,38,9,118383.18,149571.94,1,0,0,0,0,1,1.26345600785517,1,0,1,0,0.0,0.0,0,0,0
774,1,49,1,8214.41,142767.39,1,1,1,0,0,0,17.3801149443478,1,0,0,1,0.0,0.0,0,0,0
547,1,49,8,46521.45,121537.71,2,0,0,1,1,0,2.6125090683974816,1,0,0,0,121537.71,46521.45,1,1,1
719,1,50,2,10772.13,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
740,1,43,9,199290.68,0.0,1,0,0,1,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
543,1,42,4,85983.54,89838.71,3,0,0,1,0,0,1.0448361395681083,0,0,0,0,0.0,0.0,0,0,0
688,1,45,9,129870.93,103399.87,1,0,0,0,1,0,0.7961740937714082,1,0,1,0,103399.87,129870.93,0,1,1
474,0,30,9,63158.22,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
505,1,43,5,171070.52,136855.94,2,0,0,0,1,0,0.7999972175217566,1,0,1,0,136855.94,171070.52,1,1,1
688,0,39,0,53222.15,0.0,2,0,0,1,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
650,0,55,2,179834.45,140891.46,3,1,1,1,1,0,0.783450890527371,1,0,1,3,140891.46,179834.45,0,0,0
610,1,37,0,114514.64,0.0,1,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
705,0,46,5,139162.15,89364.91,1,1,1,0,0,1,0.6421639073555562,0,0,1,1,0.0,0.0,0,0,0
669,0,29,7,50249.16,146011.4,1,0,0,0,0,0,2.905748076186746,1,0,0,0,0.0,0.0,0,0,0
650,1,20,8,113469.65,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
550,1,29,9,147484.13,145294.08,2,0,0,0,1,0,0.9851506056956771,1,0,1,0,145294.08,147484.13,1,1,1
595,0,45,9,191448.96,106000.12,1,0,0,1,1,0,0.5536729998428824,1,0,1,0,106000.12,191448.96,1,1,1
572,0,26,5,119381.41,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
622,0,58,2,33277.31,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
662,1,20,9,73107.53,104508.77,2,0,0,0,0,1,1.429521281870691,1,0,0,0,0.0,0.0,0,0,0
783,0,58,3,96590.39,127539.3,1,1,1,1,1,0,1.3204139666482348,1,0,0,1,127539.3,96590.39,0,0,0
714,1,44,7,6923.11,0.0,1,1,1,0,0,1,0.0,0,1,0,1,0.0,0.0,0,0,0
671,1,51,3,176403.33,96891.46,1,0,0,1,1,0,0.5492609464912029,0,0,1,0,96891.46,176403.33,0,1,1
600,0,32,1,64349.6,78535.25,1,0,0,0,0,0,1.220446591742606,0,0,0,0,0.0,0.0,0,0,0
847,0,37,9,116097.26,112712.17,1,0,0,0,0,1,0.970842636596247,1,0,1,0,0.0,0.0,0,0,0
650,1,55,9,29861.13,119618.42,1,1,1,0,0,1,4.005823624223195,1,0,0,1,0.0,0.0,0,0,0
710,0,28,6,48426.98,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
682,0,33,8,32770.56,74963.5,1,1,1,0,0,0,2.287525754823842,0,0,0,1,0.0,0.0,0,0,0
642,1,26,1,117060.2,138023.79,2,1,1,0,0,0,1.179083838913653,1,0,1,2,0.0,0.0,0,0,0
536,0,28,4,136197.65,0.0,1,1,1,0,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
754,0,47,1,27438.83,185513.67,1,0,0,0,0,0,6.760990537861855,1,0,0,0,0.0,0.0,0,0,0
678,1,60,8,192156.54,185648.56,1,0,0,1,0,0,0.9661318839317152,1,0,1,0,0.0,0.0,0,0,0
533,0,49,1,69409.37,102286.6,3,0,0,1,1,0,1.4736713501361562,1,0,0,0,102286.6,69409.37,1,1,1
741,1,38,4,58440.43,128015.83,1,0,0,0,1,0,2.1905353879155234,1,0,0,0,128015.83,58440.43,0,1,1
757,1,31,10,192519.39,39539.39,2,0,0,0,0,0,0.20537874133093814,0,0,1,0,0.0,0.0,0,0,0
721,1,40,3,144874.67,0.0,1,1,1,0,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
700,1,37,3,175373.46,77608.46,2,1,1,0,0,0,0.44253252459066506,0,0,1,2,0.0,0.0,0,0,0
663,1,26,5,440.2,141462.13,1,0,0,0,0,0,321.3587687414812,1,0,0,0,0.0,0.0,0,0,0
677,0,35,0,76637.38,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
655,1,27,2,49480.66,131691.33,1,0,0,0,0,0,2.6614707645370936,1,0,0,0,0.0,0.0,0,0,0
832,1,29,8,10417.87,93833.86,1,1,1,0,0,1,9.00701007019669,0,0,0,1,0.0,0.0,0,0,0
721,0,46,7,67976.57,137933.39,1,1,1,0,0,1,2.029131360996885,1,0,0,1,0.0,0.0,0,0,0
542,1,54,8,140929.98,105770.14,1,1,1,1,0,1,0.7505155397027659,1,0,1,1,0.0,0.0,0,0,0
654,0,54,5,47139.06,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
821,0,38,8,126241.4,0.0,2,1,1,1,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
508,0,38,3,22614.19,166328.65,2,1,1,0,0,0,7.35505671439039,1,0,0,2,0.0,0.0,0,0,0
588,0,42,2,48498.19,164307.77,1,0,0,0,1,0,3.3879155077746197,1,0,0,0,164307.77,48498.19,1,1,1
691,1,38,9,103511.26,163965.69,2,1,1,0,1,0,1.5840372342100755,1,0,1,2,163965.69,103511.26,0,0,0
664,1,40,7,122073.48,125608.72,1,0,0,0,0,0,1.028959934622983,1,0,1,0,0.0,0.0,0,0,0
439,0,66,9,65535.56,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
479,1,37,6,160060.9,118433.94,1,1,1,0,0,1,0.7399304889576406,1,0,1,1,0.0,0.0,0,0,0
850,0,55,10,155879.57,98488.08,1,0,0,1,0,0,0.6318216043321135,0,0,1,0,0.0,0.0,0,0,0
518,1,40,4,194416.58,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
717,0,64,10,21630.21,98362.35,2,1,1,0,1,0,4.547452382570489,0,0,0,2,98362.35,21630.21,0,0,0
698,0,51,6,157143.61,144237.91,4,0,0,1,0,0,0.9178732116437952,1,0,1,0,0.0,0.0,0,0,0
850,1,34,6,52796.31,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
700,1,47,4,121798.52,0.0,1,0,0,1,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
626,0,29,4,41104.82,105767.28,2,0,0,0,0,0,2.5731113772058847,1,0,0,0,0.0,0.0,0,0,0
774,1,32,9,10604.48,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
719,0,48,5,78563.66,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
646,1,31,2,170821.43,0.0,1,1,1,1,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
485,0,25,3,113266.09,134467.26,1,1,1,0,0,0,1.1871802054789744,1,0,1,1,0.0,0.0,0,0,0
784,1,38,1,171768.76,138515.02,1,1,1,0,1,0,0.8064040282994416,1,0,1,1,138515.02,171768.76,0,0,0
850,1,32,2,54416.18,128647.98,2,0,0,0,1,0,2.3641494129135854,1,0,0,0,128647.98,54416.18,0,1,1
669,0,38,9,130755.34,121858.98,1,0,0,0,0,0,0.9319617845053212,1,0,1,0,0.0,0.0,0,0,0
731,1,70,3,141180.66,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
721,0,49,1,183421.76,120108.56,1,1,1,0,0,0,0.6548217616056022,1,0,1,1,0.0,0.0,0,0,0
515,0,37,0,132770.11,196853.62,1,1,1,0,0,0,1.4826651872172134,1,0,1,1,0.0,0.0,0,0,0
774,0,35,3,24400.37,121418.62,1,1,1,0,0,0,4.9760974936035804,1,0,0,1,0.0,0.0,0,0,0
585,1,36,10,180318.6,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
695,0,29,9,111565.45,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
729,0,42,4,2002.5,97495.8,2,0,0,0,1,0,48.68704119850187,0,0,0,0,97495.8,2002.5,0,1,1
713,0,42,3,82565.01,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
555,1,33,5,121789.3,127343.4,1,1,1,0,0,1,1.0456041704813148,1,0,1,1,0.0,0.0,0,0,0
699,0,50,0,193785.87,158633.61,1,0,0,0,0,1,0.8186025637472948,1,0,1,0,0.0,0.0,0,0,0
587,1,55,9,64593.07,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
762,0,69,9,196993.69,183744.98,1,1,1,0,0,1,0.9327455107826043,1,0,1,1,0.0,0.0,0,0,0
510,1,44,6,175518.31,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
842,1,46,9,17268.02,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
608,1,31,7,60901.72,79962.92,2,0,0,0,0,0,1.3129829502352315,0,0,0,0,0.0,0.0,0,0,0
850,0,36,10,100750.03,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
642,1,36,4,195224.91,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
850,1,33,7,3510.18,140956.99,1,0,0,0,0,0,40.15662729546633,1,0,0,0,0.0,0.0,0,0,0
455,0,43,6,81250.79,0.0,1,1,1,0,0,1,0.0,0,1,0,1,0.0,0.0,0,0,0
726,1,29,7,91844.14,0.0,2,1,1,1,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
544,1,30,8,80676.83,145241.63,1,1,1,0,0,1,1.8002892528127346,1,0,0,1,0.0,0.0,0,0,0
651,1,31,7,129912.74,138008.06,2,0,0,0,1,0,1.0623135190590236,1,0,1,0,138008.06,129912.74,0,1,1
814,0,31,4,142029.17,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
537,1,39,2,137651.6,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
553,1,37,2,33877.29,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
800,1,38,9,78744.39,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
791,1,34,7,96734.46,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
699,0,29,9,164756.81,127570.93,2,0,0,0,0,1,0.7742983734632881,1,0,1,0,0.0,0.0,0,0,0
756,0,28,6,164394.65,0.0,1,1,1,0,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
591,0,27,5,162501.83,107812.67,1,1,1,1,0,1,0.6634551130901111,1,0,1,1,0.0,0.0,0,0,0
850,1,22,7,10541.38,91560.58,2,0,0,0,1,0,8.685824816105672,0,0,0,0,91560.58,10541.38,0,1,1
760,1,34,6,59325.21,121303.77,2,1,1,0,1,0,2.0447255053964413,1,0,0,2,121303.77,59325.21,0,0,0
569,1,43,8,178187.28,161546.68,2,1,1,0,0,1,0.906611740187066,1,0,1,2,0.0,0.0,0,0,0
661,0,35,5,142626.49,128415.45,1,0,0,0,0,1,0.9003618472276784,1,0,1,0,0.0,0.0,0,0,0
670,0,31,2,181893.31,57530.06,1,1,1,1,0,0,0.3162846396054918,0,0,1,1,0.0,0.0,0,0,0
694,1,38,1,156858.2,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
728,0,28,4,33074.51,142243.54,2,0,0,0,0,0,4.300699844079323,1,0,0,0,0.0,0.0,0,0,0
764,0,39,9,50072.94,138341.51,1,0,0,1,1,0,2.7627998276114805,1,0,0,0,138341.51,50072.94,0,1,1
639,1,32,9,111340.36,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
683,0,30,2,100496.84,0.0,2,1,1,1,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
663,1,30,4,101371.05,0.0,3,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
826,1,41,5,180934.67,146466.46,2,0,0,0,0,1,0.8094991413199029,1,0,1,0,0.0,0.0,0,0,0
735,1,36,5,105152.17,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
682,0,58,1,706.5,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
663,0,39,8,101168.9,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
562,0,29,9,6795.61,120307.58,1,1,1,0,0,1,17.703720490139958,1,0,0,1,0.0,0.0,0,0,0
696,1,27,4,196111.35,87637.26,2,0,0,0,0,0,0.44687500239022365,0,0,1,0,0.0,0.0,0,0,0
850,1,38,2,171960.76,94652.04,1,1,1,0,0,1,0.5504281325576834,0,0,1,1,0.0,0.0,0,0,0
719,0,22,7,177497.4,114415.84,1,1,1,0,0,0,0.6446057238021514,1,0,1,1,0.0,0.0,0,0,0
804,0,71,8,147995.96,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
604,1,40,1,36209.1,84315.02,1,0,0,0,0,0,2.328558842942796,0,0,0,0,0.0,0.0,0,0,0
782,0,27,3,143614.01,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
512,1,42,9,14828.54,93955.83,2,0,0,0,1,0,6.336148400314529,0,0,0,0,93955.83,14828.54,1,1,1
569,1,36,1,154775.7,67087.69,1,0,0,0,0,0,0.4334510520708354,0,0,1,0,0.0,0.0,0,0,0
597,0,22,6,70529.0,101528.61,1,0,0,1,1,0,1.439529980575366,1,0,0,0,101528.61,70529.0,1,1,1
753,1,30,1,57896.27,110824.52,1,1,1,0,1,0,1.9141910178324097,1,0,0,1,110824.52,57896.27,0,0,0
430,0,33,8,69759.91,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
756,1,28,8,89938.08,179960.2,1,0,0,0,0,0,2.0009344206591915,1,0,0,0,0.0,0.0,0,0,0
493,1,38,3,89578.32,134006.77,1,0,0,0,0,0,1.495973244418962,1,0,0,0,0.0,0.0,0,0,0
777,0,37,10,73464.88,121532.17,2,1,1,0,1,0,1.6542893692877467,1,0,0,2,121532.17,73464.88,0,0,0
779,0,38,7,138542.87,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
702,0,38,2,161888.63,0.0,1,1,1,0,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
551,1,35,7,86937.2,129717.3,2,0,0,0,0,0,1.4920804902849414,1,0,0,0,0.0,0.0,0,0,0
749,1,22,4,42241.54,94762.16,2,1,1,0,1,0,2.243340560026931,0,0,0,2,94762.16,42241.54,0,0,0
742,1,55,5,121207.66,155196.17,1,1,1,1,1,0,1.2804155281935152,1,0,1,1,155196.17,121207.66,0,0,0
752,1,29,4,102930.46,129514.99,1,1,1,0,1,0,1.2582766073327565,1,0,1,1,129514.99,102930.46,0,0,0
740,0,57,3,65121.63,113386.36,2,1,1,1,1,0,1.741147449779743,1,0,0,2,113386.36,65121.63,0,0,0
576,1,24,3,78498.04,0.0,1,1,1,1,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
637,1,43,3,104769.96,172196.23,1,1,1,0,0,1,1.6435649111634671,1,0,1,1,0.0,0.0,0,0,0
724,1,28,5,96498.14,97612.12,1,1,1,0,0,0,1.011544056704098,0,0,0,1,0.0,0.0,0,0,0
685,1,20,4,38691.34,104719.94,2,0,0,0,0,0,2.7065472532096333,1,0,0,0,0.0,0.0,0,0,0
625,0,38,7,164804.02,0.0,1,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
571,1,37,9,104152.65,139592.98,3,0,0,1,1,0,1.3402729551288424,1,0,1,0,139592.98,104152.65,1,1,1
584,0,29,4,88866.92,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
550,0,22,7,129890.94,139096.85,1,0,0,0,0,0,1.0708741502679093,1,0,1,0,0.0,0.0,0,0,0
662,0,72,7,179258.67,140301.72,1,1,1,0,0,1,0.7826774571070956,1,0,1,1,0.0,0.0,0,0,0
803,1,43,3,72051.44,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
615,1,66,7,74580.8,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
